TC5_W35,TC6A_W35,TC6B_W35,SNSA_W35,SNSB_W35,SNSE_W35,SM6A_W35,F_SEX_FINAL,F_CREGION_FINAL,F_EDUCCAT_FINAL,F_RACECMB_RECRUITMENT,F_AGECAT_FINAL,F_INCOME_FINAL,F_IDEO_FINAL,SM6B_W35,SM8A_W35,SM8B_W35,SM8C_W35,SM10A_W35,SM10B_W35,SM10C_W35,SM10D_W35,SM10E_W35,SM11_W35,SM3_W35,SM7_W35,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,WEIGHT_W35
3,3,3,1,0,0,3,2,3,2,1,4,4,4,3,2,2,2,2,2,1,1,1,2,2,2,-1.1344804989813317,-1.5810942870943079,-0.9403826535228146,0.5498788596507058,-0.869210590154222,-0.1889026946892511,-0.5265931780173161,0.16284978021598634,-0.48716426134625357,0.6048857039
1,1,3,1,0,0,3,2,4,1,1,4,8,5,3,2,2,2,2,2,2,1,1,1,2,2,-0.4771720292857027,-1.3318244286157337,-0.62791536790673,0.08309814931330627,0.6497332972191608,-0.8447388318394796,-1.2594374128579746,-0.3251643032181053,0.5856958778198559,0.3653493769
1,3,3,1,1,0,3,2,3,2,1,3,3,4,3,2,2,2,2,1,1,1,1,2,2,3,0.8629714960521991,-0.8130127312371304,-0.7483404199458189,0.7856715729090059,0.20897438249305833,-0.16736354714567325,0.602794030686459,0.9840090097692936,-0.9305522299630521,1.204516633
3,1,2,1,0,0,2,2,2,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,3,-1.2418102466380134,0.37060227804999557,0.5407972675514134,-0.847271396777179,0.2480964815926472,2.100765166559427,-0.7330942893748078,-0.46720007710691713,-0.6503208596734766,1.0128236715
3,3,3,1,0,0,3,2,2,2,1,4,8,3,2,2,2,2,2,2,1,1,2,2,2,2,-0.2971304738006493,1.112808187607794,-0.38849713825357923,0.18079738062184852,-1.7102774857956295,1.110188873074797,0.48422452608992644,1.1604661744737095,1.2963582185315872,0.1834927705
1,1,3,1,1,1,2,1,3,1,1,2,9,3,3,2,2,2,1,2,2,2,2,2,2,2,1.0102869446278602,-0.4891982312278035,-0.10935296084916507,-0.8695280723923252,-0.1934575028688299,0.8547814553721453,-0.46090503185463505,0.2751774683957009,0.4330429154830288,0.5749920884
3,1,1,1,0,0,3,2,2,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,1,2,2.0538982170587032,0.9381476087169648,-0.2250191074992403,0.38762534556600625,-0.5066489152164859,0.5187058000009827,-0.06912841111788391,-0.23747800714735323,1.0433397882788418,0.3598190287
1,1,2,0,0,0,2,1,4,1,1,4,9,4,1,2,2,2,2,2,2,1,2,2,2,1,1.3100904422358743,0.8412352635998268,1.687787667010954,-1.0322431895286415,-0.1922080554938202,-1.1206409508764479,-0.9494386097247781,1.8767629560345243,0.43363597866163117,0.0992162462
1,1,2,1,0,0,1,2,3,1,1,3,6,5,2,2,2,2,1,2,1,1,1,1,2,1,0.1494313649189054,-1.3119216683480606,1.1959658793998695,0.16456467675191572,0.21027658977050304,-1.1050512886857204,0.07410683678382488,-0.4657428613391738,-0.5684897690469999,0.1314695812
3,1,1,1,0,0,1,2,3,1,1,4,5,3,2,2,2,2,2,2,1,1,1,2,2,1,0.8045958768734609,1.466168340210712,-0.9764457107117334,0.6739016458987961,-1.1865141454329773,-1.1537825846674945,0.918212344745773,-0.597424046183715,0.31224213122185757,0.2410091952
1,3,1,1,0,0,1,2,3,1,1,4,4,2,3,2,2,2,2,2,1,2,2,2,2,1,1.093557372395439,-0.4087278153624081,1.1304351751341042,-0.9024341135146314,-0.7288541341135135,-0.4721777898938953,-0.19268935223692357,1.014105200728696,-0.48939284416019185,0.1743597282
3,3,3,1,1,1,2,2,3,1,1,3,7,4,3,2,2,2,1,1,1,2,2,2,2,2,0.07577538379374736,-1.0795784580958914,0.46398527540553214,-0.4331502450442869,-0.9206122727171997,-0.3582461622501332,0.3827828617526691,0.44648918266217996,0.5585505508417298,0.1952106096
1,3,1,1,1,1,3,2,4,1,4,4,9,1,3,2,2,2,2,2,1,2,2,2,2,1,-0.23361293581478285,0.7632093981046296,-0.24557573810105568,-0.8880640766257765,-0.5207664793266915,-1.0299185971836642,-0.531321585664948,-0.4501044386452311,0.6039939519363898,0.3662498943
3,1,1,1,0,0,3,2,3,2,1,4,3,4,2,2,2,2,2,2,1,1,2,2,2,2,0.5202829841437706,-1.0428965671990735,-0.43924046913735765,0.6799085327531401,0.9713131229545625,0.4512450684292585,0.14584041174603535,-0.5949987258676943,-0.759835119181616,0.1519064329
1,3,1,1,0,0,1,1,4,1,1,4,7,1,3,2,2,2,2,2,2,2,2,2,2,1,0.44183318836047203,0.8678952491850574,-1.2055716834569747,-0.01192536474298661,-0.2566672339760064,-0.4873400090052787,2.0529830122297246,1.0638216558543638,0.23370380579135294,0.5567031386
1,1,3,1,0,0,1,1,2,1,1,3,8,4,3,2,2,2,2,2,2,2,2,2,2,3,0.4357930885593894,-0.174884051420489,1.1939090489005182,-0.466165251026306,-0.7721464357263649,-1.0649227449588468,0.8295568746974854,0.802619519001848,0.5156714273817191,0.1226096693
3,3,3,1,0,1,3,2,3,2,1,4,9,3,3,2,2,2,2,2,1,2,2,2,2,2,0.3100001964715748,0.6609686169743657,-0.3615649199400811,-0.40897659307742823,-0.4907082498112906,1.0795371769699305,-0.3544554761580294,-0.3807688139189624,-0.6190320405977788,0.1441801556
1,1,1,1,1,1,3,2,3,1,1,2,9,4,3,1,2,1,2,2,1,2,2,2,2,3,-0.6841234782217184,-0.30348879194458733,-0.6029031357170511,-0.4523658303378514,0.9404812516179971,0.7384386934400307,1.9922448245951758,0.03844897800849857,-0.6683418588422714,0.1994521418
3,3,1,1,0,0,2,1,4,1,1,4,8,3,1,2,2,2,2,2,2,2,2,2,2,1,-0.22713289825841892,0.6731824395245488,0.5303461900350922,-0.9301604278748395,0.7310493125281771,0.3844133013021856,1.116023968837659,0.45918677956637616,1.4334872356519168,0.155669794
3,3,3,0,1,0,2,1,3,1,1,4,9,4,3,1,2,2,2,1,1,1,1,2,2,3,-0.7238519841710439,-1.1258057415763834,2.000966802527991,-0.7604526713754824,-0.6491561115336687,0.029836688655990717,-1.0204151381190067,-0.25308710587679933,-0.31658650918629316,0.1020470398
1,1,3,1,1,1,3,1,3,1,1,4,3,4,1,2,2,2,2,2,1,2,1,2,1,3,1.5025274647269038,-0.4411015983834407,-0.030101124185627774,-0.8746410839012918,0.37876769314987324,-0.013495244556065395,-0.9258840825885601,-1.5733034698126465,-0.616113684480768,0.3235775924
3,3,3,1,0,0,3,1,1,2,1,3,7,3,3,1,2,2,2,2,2,1,2,2,2,3,0.6676099757530144,-0.8926079533889952,-0.904002719364787,0.06210252659887928,0.25910181461184806,0.7596820548114669,-0.18555699429223121,-0.24481678341588006,-0.6589724184594412,0.2974770703
3,3,3,1,0,0,3,2,2,2,1,4,5,2,3,2,2,2,2,2,2,2,2,2,2,3,1.026482930393331,0.43405908578799807,0.5449114127263259,-0.7416987936045569,-0.29371352311375576,2.4210992009426144,1.801710930608147,1.2555060473902209,-0.85506225503,0.8356094154
2,3,3,1,0,1,3,2,2,2,1,2,3,5,3,2,2,2,2,2,2,1,2,2,2,2,-0.16987106764990867,1.4423285096528529,-0.7573812146870954,-0.3287872003865372,-2.139201372357297,0.570520704131606,0.09981549028652342,0.7911150686918514,1.4430119826641528,0.7700540263
1,1,1,0,0,0,2,1,4,2,1,4,9,3,1,2,2,2,2,2,2,2,2,2,2,1,0.08188568566677724,-0.2705138298200721,-0.0695111341171587,-0.7193588056767647,0.3416676279589845,-0.910766314339528,-0.4131742910500875,0.2335989426290106,0.6583165044802435,0.094601282
1,1,3,0,1,1,2,1,4,1,1,4,9,3,1,2,2,2,2,2,2,2,2,2,2,4,0.09253449897801215,1.1392095542740102,0.9261046147188436,-0.9392622748190563,1.319988384797398,-0.9897146488234155,-2.2417541077621923,1.8865919477759672,0.5979980487648489,0.2377052909
3,1,3,1,0,0,2,1,4,1,1,4,9,5,2,2,2,2,2,2,1,1,1,2,1,2,-0.7041849896384054,-1.1184249120461494,-0.718487999622808,0.5652253738101399,-0.5501147215230536,0.2869334030591353,-0.1736139326477458,-0.5798215140378193,0.5031401502685392,0.4204799422
2,2,1,0,0,0,2,1,4,1,4,4,6,2,1,2,2,2,2,2,2,2,2,1,2,1,-1.5408874339952963,0.6989205864125667,1.2273100094153473,-1.0109490458500234,-0.10766749783194351,1.478506929850482,0.5473644573828739,1.8496430048650372,1.5041959997009084,0.2063101249
1,1,1,1,0,0,3,2,1,1,1,3,9,3,2,2,2,2,2,2,1,2,2,2,2,1,2.1579582692615222,0.8251950678777745,0.9179238710754933,0.9482926985141742,0.014899239853543834,-0.3426815957283142,-0.371815566220128,-0.9992094056630798,-0.8658720746027504,0.4430591795
1,3,3,1,0,1,2,2,3,2,1,4,9,3,3,2,2,2,2,2,1,1,1,2,2,3,0.3688262864751409,1.0137614097353644,1.0703758935451824,0.6271399483301434,1.0375314286697994,1.902181171477043,-0.5641658808400931,-0.7977676344793017,-0.7912594628685384,0.9098207717
3,1,3,1,1,1,3,2,4,1,1,3,9,5,3,2,2,2,1,1,1,1,1,2,2,2,-0.9430215651298481,-1.4601475967439337,0.30892719756988163,-0.16713727892615982,-1.2059283686739501,-0.43984456530823746,-0.5946623821348659,-0.0722154426409558,-1.389588154577466,0.17391896
1,3,3,1,0,0,2,1,3,1,1,4,6,3,1,2,2,2,2,2,2,2,2,2,2,3,-0.7161107347407343,0.9695011123544459,0.20993434709723235,-0.8893051786722319,0.664650325331406,1.1629464630130106,-0.8177180573615119,1.4152249092117586,0.3325830864385138,0.156299698
3,3,3,1,1,1,1,1,2,1,1,3,7,4,2,2,2,2,2,1,2,1,1,2,2,3,0.10518029709956006,0.29173199531139343,-0.12558695926253957,0.6380849141356215,0.48603020017561877,0.26783142516474046,-0.8696671020423763,0.4668208838975199,1.3226982603732766,0.1187997196
3,1,3,0,0,0,3,1,1,1,1,3,7,3,3,2,2,1,2,2,2,2,2,2,2,2,-0.6750331457446256,0.6782195733080627,0.1847278938404816,-0.18659649917241244,2.119240619920845,1.453085922398373,0.3628637914175082,-0.4535340293050025,1.3630875229290365,0.1147398714
1,3,1,1,0,0,3,1,3,3,1,4,4,1,1,2,2,2,2,2,1,1,2,2,2,1,-0.08168029931480562,-0.6094274906468191,0.2775057018810302,-0.6457507513816604,0.30042592126612644,-0.30055276631694455,-1.3320796334976146,-0.633373520361338,-1.3768166710102527,1.1394920532
1,1,1,1,0,0,1,2,2,2,1,3,7,3,3,2,2,2,2,2,2,2,2,2,1,2,0.9989528470164605,0.7722179003819091,-0.08643030230848955,0.9898137769762035,-0.08108851856067337,-1.1258167058221333,1.8490807323837595,0.9820821115607399,0.12658655535128469,1.5052856952
1,1,1,1,0,0,1,1,4,1,1,3,4,5,3,2,2,2,2,2,1,2,1,2,2,2,-0.4692645647250977,-0.07066446769347151,1.7945470128978789,1.1332068063248035,0.7390326693711696,-1.191549629303089,-0.41918588903488996,0.214459851633721,0.3019010162006379,0.2305910439
1,1,1,1,1,0,3,2,2,3,1,3,2,1,3,2,2,1,2,2,1,1,2,2,2,2,-1.0937128283875637,-0.713990358018874,-0.20504362225586753,-0.47318603462642533,0.02333725717398167,-0.732391376976506,0.41119936171240146,0.4546256674493784,-1.4670961754206047,2.8053944372
3,3,3,1,0,0,3,2,3,1,4,2,4,2,3,2,2,2,2,2,2,2,2,2,1,2,-1.003396156219439,0.24800565538725347,1.4896732245309638,0.19559126367412605,-1.875216915438161,2.378838284007093,2.495675498908413,-1.1142712557794705,0.21995605770009766,0.4633565438
1,3,1,0,0,0,1,1,2,1,1,2,8,3,3,2,1,2,2,2,1,2,2,2,2,2,-0.7554914576447146,-0.7301425169146492,0.21607804516815346,0.6813161257378136,-0.06291659535154154,-0.0879957505849943,0.5878094263815378,0.9529991294081047,1.4647684831081496,0.2371039882
1,1,1,1,1,1,2,2,2,2,1,2,7,3,3,2,2,2,1,2,2,1,2,2,2,4,-0.6931196399021524,1.2581924724377895,-0.5906225558400591,-0.6934396660585962,0.15229662149361023,-0.8342814853070313,0.7796757679561334,0.9928421760595495,-0.6279281913689747,0.4097600206
1,1,1,1,0,1,3,2,2,2,4,1,5,3,3,2,2,2,1,1,1,1,2,2,1,1,-0.4494770432762402,-1.1176098249464417,-0.37905828139194464,-0.7169944752122885,-0.07876569392249547,-0.8527716759005092,0.5655181178143779,-0.7028654429484502,-0.24299069021815495,0.4250893366
2,3,3,1,1,0,3,1,1,1,4,4,8,4,1,2,2,2,2,2,1,1,2,2,1,3,0.6327533174653042,0.1345828757514425,0.545984182747978,-0.19552416991176577,-0.859851413016894,0.8539343763941537,-1.1663241654158605,-0.8900662052580581,1.4941582650998149,0.8285975573
3,3,1,0,0,0,3,2,3,3,1,3,7,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.2494555862692023,0.41594340246579314,0.9923119346672378,0.7069764406095026,-0.3062843852715656,0.5306812571270662,0.552974721567937,-0.23273775867750163,1.3360037944842649,1.7810861222
1,1,2,1,0,0,2,2,2,1,1,4,7,4,2,2,2,2,2,2,1,2,2,2,1,1,-0.2066820734233012,-0.9953963098991612,1.2722201178632615,-0.31861128034684594,-1.0069602692723865,-0.3457768561892269,-0.24484713392887889,0.604552323239147,0.586288548402867,0.170472105
3,3,1,0,0,1,3,2,3,1,1,3,7,1,3,1,2,2,2,2,2,2,2,2,2,1,2.061436271395044,0.5907578047735716,1.5817130855184982,2.688230547264865,2.9388186049510776,-1.7514349088898513,-0.2403465768542139,-1.0810126921600325,0.8913488052517409,0.2471722853
3,3,1,1,0,0,3,2,3,1,3,3,7,2,2,2,2,2,2,2,2,2,2,2,2,3,1.6504512065658457,0.6943573876586172,0.27321201536246315,0.1069002381581451,-0.289186618539435,0.6861688885189032,-0.22713696503649144,0.7036201164778251,1.1056633665189612,0.5507045244
1,1,3,1,1,0,2,2,3,1,1,3,8,4,3,2,2,2,2,2,2,2,2,2,2,3,0.2984724072709734,1.1832354598145025,0.5968331343267025,-0.3887371665198477,0.034925828383121804,-0.04878063620654851,-0.4559384119922727,0.49556362409855226,-0.6165445241358339,0.305733128
3,3,3,1,1,1,3,1,4,1,1,4,9,3,3,1,2,2,1,2,1,1,2,2,1,3,0.33278380322593654,-0.6495646940610036,-1.6729297125058955,0.42371043579641293,-1.3373939570327864,0.42554814347472353,0.025684905833870147,0.07634094259959347,-0.6877296983366877,0.1582821296
1,1,1,0,0,0,1,2,4,2,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,-0.667709156839902,0.45214184166253485,0.6831490366225413,-0.7195754514146456,0.35854656050930594,0.12037233440221828,-0.23974873191750193,0.09212253439072166,0.6140091549250176,0.2049141286
1,3,3,1,0,0,3,1,2,1,1,3,6,3,2,2,2,2,2,2,2,1,2,2,1,2,-1.4030817625635974,-0.7408567309797576,-0.8232690159291929,2.1661935127260374,0.09515634023425508,-0.3506540435164724,-0.994804604186013,-1.1870627445092918,1.377252877418546,0.3673649952
1,1,1,1,0,0,3,2,4,1,1,4,9,4,3,2,2,2,1,2,1,1,1,2,2,2,-1.1553422625257752,0.3682104916108961,0.7207017615169339,-0.2957688148556718,-0.1085630837217271,-0.6563123039776014,-1.499768319402389,-0.2712020577249896,-0.3307226790673658,0.1778222393
3,1,2,1,0,0,1,2,2,3,1,4,4,3,3,2,2,2,2,2,2,2,2,2,1,2,-1.3893963212386602,1.2603378532885323,0.9218867664859314,-0.8095176255345625,-0.06878988080851725,1.4297393239802143,-1.6186293481844154,0.6358525801347424,1.591261578539124,1.5306887573
1,1,1,0,0,0,3,1,3,1,9,3,2,2,2,1,2,2,2,2,2,1,2,2,2,1,-0.09642827054349751,-0.6409393689305241,-0.23690530600237855,0.8400310055591497,-0.1828701365575845,-0.9149397600394575,-0.033039774499114744,-0.11296752127083075,-1.708285636200946,0.2688227262
3,3,3,0,0,0,3,1,4,1,3,4,3,2,3,2,2,2,2,2,1,2,2,1,2,2,-0.9826434025625562,-1.6377772386256302,0.8829544800040713,-0.5278542892953879,-0.6707403742919779,0.86257635143112,-1.1182779317172131,-0.8600589679305041,-0.28706448704186416,0.6762304621
1,2,1,0,0,0,2,1,3,2,9,4,8,2,1,2,2,2,2,2,2,1,2,2,2,1,-0.635239397253105,0.35213188917764593,1.6686645116609176,-0.8310911903286033,1.0040954451281354,-1.1380341113619608,-0.5851629346023033,0.9118685777847708,-0.4097367664708437,0.7289084807
3,3,2,1,0,1,1,1,4,1,1,4,7,3,3,2,2,2,2,2,2,2,2,2,2,1,-0.03604314808677692,1.1878053359253211,1.0280920438057208,-0.7694196284208615,0.29836518735566847,0.7072351075901805,-0.5636771056675018,-0.1465533664260067,-0.5558042969762229,0.1178033019
1,1,2,1,1,0,1,2,3,1,1,4,3,4,2,2,2,2,2,2,1,2,2,2,1,2,0.4867789503535719,1.4772231650641654,-0.3185047894296613,1.0183625179826192,-1.3278255883970047,-0.519526198922676,0.47852406565652034,-0.8782740370738256,0.2551863177401329,0.4383672802
1,1,3,1,0,0,2,2,4,3,1,3,6,3,3,2,2,2,2,1,2,2,2,2,1,1,-0.5150532766677347,-0.917665745714062,-0.3610546051243855,-0.627998321885695,0.5166929082035778,0.061460319667739904,-0.20301380203501226,-1.3187857529467644,1.6237730172867317,1.4479333841
3,3,3,1,1,1,1,1,4,1,1,3,9,3,1,1,2,1,2,2,1,2,2,1,1,3,0.06770088637008913,0.14358917757701567,0.4903525370508692,-0.3218273892972151,-0.2594338975502831,-0.3201779412615945,-0.2789909728287684,-0.45167874088523075,0.5587840926451948,0.5672801138
3,2,2,1,0,0,1,1,2,2,1,2,6,3,2,2,2,2,2,2,2,2,2,2,2,3,1.0072929663012093,-0.9985974475832031,0.2831515941982316,1.1315736231042401,1.8354147661740978,0.48190121680835685,0.7858785693301077,0.21240438168404807,1.1397545344898277,1.8404839986
3,3,1,1,0,0,1,1,2,1,1,3,8,2,3,2,2,2,2,2,2,2,2,2,2,2,1.3258689100387253,0.5338436194521977,-0.6489866529291721,0.5813758465467,-0.5613043754921263,-0.6232023303334634,0.8550880039038684,0.07810374988039452,1.2340305775518696,0.5031155291
1,3,3,1,1,1,3,1,1,1,1,4,9,5,3,1,2,2,2,1,1,2,2,2,2,2,0.11685760358134141,-1.1195627867909947,0.6729443646592786,-1.0502394353439455,0.1683922228424497,0.4344450076489789,-0.2404457779632402,-0.10809685328950218,1.6064514868862876,0.6622833691
3,3,1,0,0,0,1,1,3,1,1,2,8,1,3,2,2,2,2,2,2,2,2,2,1,2,0.11465806531707305,1.3282527290391402,-0.4130121123533799,0.6086690288160171,-0.11366405496875914,0.15092974278886553,-0.36979804259955196,-0.4111417075312288,0.2986721170384566,0.1287439804
3,3,1,1,0,1,1,1,2,1,1,3,9,3,1,1,2,2,2,2,2,2,2,2,2,1,0.30142528119870177,1.5569235696095314,-0.9271217641859852,-0.5848840390820529,0.03382543407567101,-0.05113822971781003,-0.4375583249200117,-0.6907684395557598,-0.48334217059831175,0.184406435
1,2,2,1,0,0,2,1,3,1,1,4,7,4,1,2,2,2,2,2,2,2,2,1,2,2,0.4076420291119545,-0.6221551146099635,-0.6603839046276279,-0.7410589208614764,0.11065414644690541,0.3796810772416223,-0.3812935500995112,0.7266716105269009,-0.5053370116298389,0.1260379688
1,1,2,1,1,0,3,2,4,1,1,3,6,5,3,2,2,2,1,1,1,1,1,1,1,2,-1.059121904713941,-2.1164532875196587,1.3454849916263694,-0.7372305315794129,0.16271361503336013,-0.830795311837227,0.9310437065446303,-0.43336675110446593,-0.3700657705371237,0.5480745193
1,1,2,0,0,0,3,1,1,1,1,4,9,5,3,2,2,2,2,2,2,2,2,2,2,2,2.389956047104106,0.7548931083081329,-0.9337198116472534,-0.3068806720331083,0.9408368500560568,0.9796894474846544,-0.8116128836161182,0.18328905477175136,1.2696891015467606,0.4689018601
1,3,1,1,0,0,3,2,2,1,1,4,7,2,3,2,2,2,2,2,2,2,2,2,2,1,-1.278989007927483,1.573027369129463,-0.6598877860072687,-0.5686670232998307,0.20304337793890892,-0.7316467605016137,-0.3721811072810105,0.4071808434534087,-0.47654397959862116,0.8287877128
3,2,1,1,0,0,1,1,3,1,1,3,7,3,3,2,2,2,2,2,1,2,2,2,1,1,0.44575625723118006,-0.46714635698477414,0.7379150231991579,1.3107803348951637,-0.039981259180347783,0.7291614748980764,1.80660732431502,1.6426159309702857,1.0902272674943738,0.1377850495
3,3,3,1,1,1,3,2,1,2,1,3,9,2,3,2,2,2,2,2,2,2,2,2,2,2,-0.6966326751103921,-0.5160034616196616,1.8439882907287357,-0.3520967575325948,-1.2167390812646588,1.0517265271696543,1.115691332140112,-0.2691031712225301,0.5209322348930139,0.1907138379
1,1,2,0,0,0,2,1,4,1,9,3,4,3,1,2,2,2,2,2,2,2,2,2,2,2,0.7489463200829458,-0.4539175273867705,0.42584192725022657,-1.218046453573314,0.1806898170860608,2.2240273969241575,1.1770812588789485,1.9305323331803985,1.3196201478865002,0.1273919962
3,3,3,1,0,0,2,1,2,2,5,3,7,2,3,2,2,2,2,2,2,2,2,2,2,2,-0.1827870256326935,0.8011695012443278,0.2269132039898559,-0.6188488456889213,0.14618847336525984,0.4406171011437296,0.7494312480919646,1.9104613730718532,0.5485795130676608,0.5341289562
3,3,3,1,1,1,3,2,1,1,1,2,8,3,3,2,2,2,1,2,1,1,2,1,2,1,-1.027295423631473,-0.16815503959615907,-0.8872805724753083,-0.5563261401817531,-1.1950913860281465,1.343074829701731,-1.2223357097081426,-0.14055898865653563,-1.3692150818167348,0.2810200795
3,3,1,1,1,1,3,2,4,1,3,2,7,3,3,2,2,2,2,2,2,2,2,2,2,2,1.4406730978741644,0.07337419969788238,0.5062113207956258,-0.8066373268784924,-0.5462655559974772,-0.9807341837271115,-0.38025900440714755,-0.3663422975309715,0.5393314884798383,1.6482987327
1,1,1,1,0,0,3,2,1,2,1,2,7,3,3,2,2,2,2,2,2,2,2,2,2,2,0.5363510875862896,1.1838464648485107,0.46974321106434336,-0.5769125050114197,-0.4663475288368428,0.5801904949572037,-0.664803244436623,0.326129699809136,0.44063214700118586,0.6367309561
1,1,1,1,0,0,3,1,1,1,1,4,7,5,3,2,2,2,2,2,2,1,1,2,2,2,-0.974688415874038,-0.26240583477628415,0.8030195253399305,0.19593505311188575,1.1049221639203235,-1.047776831848632,-0.3454222710819007,0.9408758181873323,-0.546566714066307,0.1243541838
1,3,1,1,1,0,3,2,4,1,1,4,6,2,3,2,2,2,1,1,1,1,2,2,2,1,-0.0770109608037836,-0.3259601682701918,1.7558943126739814,0.38479391815795405,0.6755252557938679,-0.9559335021224952,0.7977432460278198,0.6687139203564502,-0.6294884869745953,0.2003156632
3,3,1,1,1,0,3,2,2,2,1,4,3,2,3,2,2,1,2,2,1,2,2,2,2,2,0.0022797543017137323,0.39580129677212367,-0.041468788534107834,-0.30678610578003207,0.18415791782530477,1.2960753178519235,-0.38169497091686894,-0.4492230226657014,1.3015654427523309,0.1857248156
3,3,3,1,0,0,3,2,4,3,1,4,6,4,2,2,1,2,2,2,2,1,1,2,2,1,0.4087999399357697,-0.09280670508713161,-0.012720419593675814,0.3419910517760746,0.8586312522015993,0.009027888070253334,-0.936773417306851,-0.12601380040405785,1.3527238150783092,0.6305037296
3,3,3,1,0,0,3,2,1,1,1,3,8,4,3,2,2,2,2,2,1,1,2,2,1,3,0.11259831733361357,-0.294912602516033,0.7385765932333967,0.5680487379723455,0.11692891020375798,-0.962195541626749,-0.9026220042325237,-0.7466111784752766,-0.4839435014650088,0.1409130527
3,3,3,1,0,0,3,1,4,1,1,4,8,3,3,2,2,2,1,2,1,1,2,2,2,2,0.16472582748791442,-0.150331284308632,1.3585535170978902,-0.3220028955415619,-1.4542438770059594,-0.22576579693584645,-0.35139326124502757,1.0012499345545074,-0.5226536937423287,0.0922839966
1,1,1,1,0,1,3,1,2,3,2,2,4,5,3,2,2,2,1,1,1,1,1,2,1,2,-0.39961494972474954,-0.7741411225869095,-0.6028823647139743,-0.49182339850102497,-0.2390423315929014,-0.7750710646227498,0.17849059165524128,0.3915003139084119,-0.3576665977943685,3.1475592947
1,3,1,0,0,0,3,1,3,1,1,3,9,2,3,2,2,2,2,2,2,2,2,2,2,1,-1.375893117255159,1.1173608418332017,0.5752148917661536,-0.7008330128787085,2.753399576040954,-0.4929811732343626,-0.4596082066503328,-0.8110626861363266,-0.3897836946576994,0.4319572201
1,1,3,1,0,0,1,2,1,2,1,3,7,2,3,2,2,2,2,2,2,2,2,2,1,3,0.9782314688547529,0.5985840726061061,-1.219061456224979,-0.611901879903476,-0.047917480574645864,-1.0396378526252774,0.15623229066462513,-0.2697087909344248,0.5424147308813327,0.2520710591
1,3,3,1,1,1,3,2,2,2,1,4,6,3,2,2,1,1,1,2,1,1,1,2,2,2,-1.1836718539414806,-0.8378563651101294,-1.2920924461771437,0.2871296366204987,-0.13152844451755086,0.5035252330587741,-1.2337145621034602,0.12457561493155324,0.4908471656505736,0.2025730891
3,1,2,1,0,0,2,2,3,3,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2.462341178299347,-1.149119185887117,-0.2395615466288993,0.7091162677104582,0.42424581663165334,1.4280229735233625,-0.1279820967160094,-0.3542143891308831,-0.005378745040345169,5.7912487788
1,3,2,1,1,0,2,1,2,1,1,2,8,4,1,2,1,2,2,2,2,2,2,2,2,4,0.37139917165884767,0.035546949106885065,-1.7921921715720939,-0.6818374084052696,1.5449071686588933,0.15850055780492434,-0.3272240139654483,-0.10007391488762096,0.3635674424537718,0.1765104245
1,1,3,1,0,0,2,2,1,1,1,3,9,4,1,2,2,2,2,2,1,2,2,2,2,1,-0.2506930571770897,0.044854480447870895,0.6672067198805852,-0.6861015673804756,1.0927582424825768,-0.7370413695180759,-0.012819788034445254,-0.46651874084907186,-0.4672943305167628,0.2201981605
3,3,3,0,1,1,2,2,1,1,1,3,9,4,1,2,2,2,2,2,2,2,2,2,2,3,-0.4307674760149963,-0.20882179705686957,-0.4430186598674868,-0.7622430647941129,1.2061106048512038,-0.17364649794361622,-1.4357085261743148,-0.622025114538418,-0.3930621301683388,0.1604921441
1,1,2,1,0,1,2,2,3,2,1,4,2,5,3,2,2,2,1,2,1,1,1,2,2,1,-1.0413776119530982,-1.0735679850246116,0.3429922822339611,-0.7394049323471202,0.0766954271878807,-0.19948064378011768,-0.46006334888254824,-0.11850714346974721,-0.4767502040361319,0.1214313486
1,3,2,1,0,0,3,1,1,1,1,3,7,4,3,1,2,2,2,2,1,1,1,2,2,2,-0.4539941031195156,0.06252950716934381,0.1457533894665001,-0.7337077980351948,0.2580058987346127,-0.3340450837354813,-0.6234790802460544,-0.8747915413324202,-0.28873324488907665,0.1191822143
3,3,3,1,0,0,1,1,1,3,1,4,2,2,3,2,2,1,2,2,2,2,2,2,2,2,-0.38005992847185704,0.46763018357771613,0.2960724810430077,0.4989596511367792,-0.06540505730688033,0.0873523879435023,-1.0940072620036199,-0.7156980912850471,-0.736120126968577,0.6657088491
3,1,1,1,1,1,1,2,4,2,1,4,1,2,2,2,2,2,1,2,2,1,2,2,2,1,0.3924963076909614,-1.7368790370151714,-0.3221649105333853,0.757103055388897,-0.7211377401883884,-1.044448738283736,0.05294625715530251,0.4069648568491171,-1.5155835525474675,0.6875447882
